ga_session_id,session_duration_sec,product_views,add_to_cart,add_payment,total_engagement_ms,country,session_number,purchased,device_type_mobile,device_type_tablet,region_Asia,region_Europe,region_Latin America,region_Middle East,region_North America,region_Oceania,region_Other,cluster
3617138896,0.0,0,0,0,0.0,United States,4,0,False,False,False,False,False,False,True,False,False,0
3618052892,8.101839,0,0,0,1449.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3618675449,2.799333,0,0,0,2797.0,Sweden,1,0,False,False,False,True,False,False,False,False,False,0
3618863891,5.065193,0,0,0,0.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3619651755,51.30063,0,0,0,50305.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
3620402010,186.36,1,1,0,66113.0,Hungary,2,0,False,False,False,False,False,False,False,False,True,2
3620817776,5.017753,1,0,0,25.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3620944590,18.411536,0,0,0,5500.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3621979895,5.993414,0,0,0,5933.0,Israel,2,0,False,False,False,False,False,True,False,False,False,0
3622543950,2.332028,0,0,0,2408.0,Switzerland,1,0,False,False,False,True,False,False,False,False,False,0
3622623511,17.956741,0,0,0,17920.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3622734621,186.36,4,0,0,66113.0,China,1,0,True,False,True,False,False,False,False,False,False,2
3623082868,6.060241,0,0,0,6.0,Spain,1,0,True,False,False,True,False,False,False,False,False,0
3623207138,0.0,0,0,0,0.0,Mexico,2,0,False,False,False,False,False,False,True,False,False,0
3624147174,186.36,6,6,1,66113.0,Canada,1,0,True,False,False,False,False,False,True,False,False,1
3624348489,142.068016,0,0,0,50744.0,Spain,1,0,False,False,False,True,False,False,False,False,False,2
3624358142,5.023667,0,0,0,8.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3624359677,8.18372,0,0,0,8184.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3625308333,4.547639,0,0,0,4153.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3625559470,0.0,0,0,0,0.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3626588514,37.400993,0,0,0,7001.0,Ireland,1,0,True,False,False,True,False,False,False,False,False,0
3626888492,10.719316,1,0,0,10678.0,India,2,0,False,False,True,False,False,False,False,False,False,0
3627398529,186.36,0,0,0,65266.0,Peru,1,0,False,False,False,False,True,False,False,False,False,2
3627609152,2.457151,0,0,0,2462.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3627639991,0.006467,0,0,0,0.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3627659207,6.492175,0,0,0,6473.0,China,1,0,True,False,True,False,False,False,False,False,False,0
3628082791,186.36,0,0,0,6241.0,Singapore,7,0,False,False,True,False,False,False,False,False,False,2
3628985861,186.36,2,1,1,66113.0,United States,2,0,False,False,False,False,False,False,True,False,False,2
3629069067,15.939961,0,0,0,9892.0,Brazil,1,0,False,False,False,False,True,False,False,False,False,0
3629152172,6.705294,0,0,0,6585.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,0
3629340206,5.052893,0,0,0,3.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3630103869,186.36,42,1,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,1
3630415758,11.568368,0,0,0,11577.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3630573103,4.335598,0,0,0,4324.0,Brazil,5,0,False,False,False,False,True,False,False,False,False,0
3631388469,22.86312,1,0,0,22826.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
3632173484,9.064164,0,0,0,1134.0,Thailand,1,0,True,False,True,False,False,False,False,False,False,0
3632318705,23.809046,0,0,0,3743.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3632482244,5.88905,0,0,0,5831.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3632832892,4.860607,0,0,0,0.0,Germany,2,0,True,False,False,True,False,False,False,False,False,0
3632947504,25.8224,0,0,0,25810.0,Philippines,1,0,True,False,True,False,False,False,False,False,False,0
3633131537,0.0,0,0,0,0.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3633887314,4.937432,0,0,0,46.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3634170631,186.36,1,0,0,25687.0,Germany,7,0,False,False,False,True,False,False,False,False,False,2
3634326957,186.36,0,0,0,52235.0,Canada,3,0,False,False,False,False,False,False,True,False,False,2
3635187147,15.40479,0,0,0,4774.0,Germany,1,0,True,False,False,True,False,False,False,False,False,0
3635724862,17.11884,0,0,0,4968.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3636361010,114.89628,2,0,0,66113.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,2
3636739889,186.36,0,0,0,14722.0,United States,2,0,False,False,False,False,False,False,True,False,False,2
3636842746,5.289571,0,0,0,379.0,Spain,1,0,True,False,False,True,False,False,False,False,False,0
3637515165,186.36,1,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3637653338,140.196956,4,0,0,42286.0,Slovenia,1,0,True,False,False,False,False,False,False,False,True,2
3637674535,0.0,0,0,0,0.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3637688268,17.799318,1,0,0,7227.0,Germany,1,0,False,False,False,True,False,False,False,False,False,0
3637978931,186.36,1,0,0,57395.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,2
3638254145,57.260027,0,0,0,49.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3639059955,7.520136,0,0,0,5104.0,United Arab Emirates,1,0,False,False,False,False,False,False,False,False,True,0
3639104310,0.0,0,0,0,0.0,Australia,4,0,False,False,False,False,False,False,False,True,False,0
3639136120,3.734559,0,0,0,3567.0,Germany,1,0,True,False,False,True,False,False,False,False,False,0
3639356850,5.012027,0,0,0,114.0,South Korea,1,0,False,False,True,False,False,False,False,False,False,0
3639678872,2.506045,0,0,0,34.0,Brazil,1,0,False,False,False,False,True,False,False,False,False,0
3640293042,3.042963,0,0,0,3005.0,Algeria,1,0,True,False,False,False,False,False,False,False,True,0
3640350879,186.36,0,0,0,5074.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3640440136,2.127294,0,0,0,2121.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3640547705,17.503169,0,0,0,9091.0,France,1,0,True,False,False,True,False,False,False,False,False,0
3640585328,8.827246,0,0,0,0.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3641168869,6.97838,0,0,0,6966.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3641610585,186.36,0,0,0,28099.0,Canada,1,0,False,True,False,False,False,False,True,False,False,2
3641752886,3.776006,0,0,0,0.0,Italy,3,0,False,False,False,True,False,False,False,False,False,0
3641842042,92.467363,0,0,0,11059.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3642020885,0.0,0,0,0,0.0,United States,4,0,False,False,False,False,False,False,True,False,False,0
3643627847,26.08274,0,0,0,25221.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3643675874,25.46386,0,0,0,11687.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3643780985,7.894839,0,0,0,7984.0,United States,3,0,True,False,False,False,False,False,True,False,False,0
3644015751,1.297819,0,0,0,1275.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3644160401,120.517695,0,0,0,60170.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3644506983,9.864467,0,0,0,0.0,Canada,4,0,True,False,False,False,False,False,True,False,False,0
3644627316,5.067226,0,0,0,5061.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3645831003,6.901673,0,0,0,6911.0,Russia,1,0,False,False,False,False,False,False,False,False,True,0
3646073331,186.36,1,2,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3646441837,186.36,0,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3646633614,5.625523,0,0,0,0.0,United States,3,0,True,False,False,False,False,False,True,False,False,0
3647307730,4.631414,0,0,0,4626.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3647564113,19.167679,0,0,0,19110.0,Vietnam,1,0,False,False,True,False,False,False,False,False,False,0
3647579012,3.081038,0,0,0,3057.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3647600806,186.36,20,2,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3647611374,5.201931,0,0,0,4795.0,Brazil,2,0,False,False,False,False,True,False,False,False,False,0
3647689847,2.130767,0,0,0,2126.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3648031277,14.369035,0,0,0,0.0,Canada,3,0,False,False,False,False,False,False,True,False,False,0
3648091217,0.179948,0,0,0,2655.0,Hong Kong,1,0,True,False,True,False,False,False,False,False,False,0
3648281034,26.489766,0,0,0,7348.0,Brazil,1,0,False,False,False,False,True,False,False,False,False,0
3648289757,0.0,0,0,0,0.0,Turkey,1,0,False,False,False,False,False,True,False,False,False,0
3648546003,3.137943,0,0,0,3078.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3648617852,44.14344,0,0,0,17632.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3649014239,186.36,0,0,0,17509.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3649017025,18.433076,0,0,0,18313.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
3649127236,2.668574,0,0,0,1907.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3649593608,7.634421,0,0,0,7631.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3650175288,27.182429,0,0,0,9502.0,United States,4,0,False,True,False,False,False,False,True,False,False,0
3650183745,2.727271,0,0,0,1214.0,Ukraine,1,0,False,False,False,False,False,False,False,False,True,0
3650321393,2.454111,0,0,0,2526.0,Mexico,1,0,False,False,False,False,False,False,True,False,False,0
3650710921,5.053005,0,0,0,17.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
3650798737,0.0,0,0,0,0.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3651096907,186.36,0,0,0,31714.0,United States,2,0,True,False,False,False,False,False,True,False,False,2
3651145881,0.209985,0,0,0,11.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3651416180,186.36,2,0,0,66113.0,Singapore,1,0,True,False,True,False,False,False,False,False,False,2
3651718362,5.312813,0,0,0,460.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3651987362,5.69812,0,0,0,15.0,Italy,1,0,True,False,False,True,False,False,False,False,False,0
3652060417,186.36,4,0,0,66113.0,Poland,1,0,True,False,False,True,False,False,False,False,False,2
3652252250,0.749475,0,0,0,1301.0,Mexico,1,0,False,False,False,False,False,False,True,False,False,0
3652299368,28.601215,0,0,0,26441.0,Indonesia,1,0,False,False,True,False,False,False,False,False,False,0
3652326578,0.0,0,0,0,0.0,Australia,1,0,False,False,False,False,False,False,False,True,False,0
3652942984,186.36,0,0,0,35658.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3653016479,0.712002,0,0,0,4.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3653353905,40.948908,1,0,0,44243.0,United Kingdom,2,0,False,False,False,True,False,False,False,False,False,0
3653397112,86.289969,3,0,0,63992.0,India,1,0,True,False,True,False,False,False,False,False,False,2
3653427965,5.984769,0,0,0,5.0,United Arab Emirates,14,0,False,False,False,False,False,False,False,False,True,0
3653797731,0.0,0,0,0,0.0,Canada,8,0,True,False,False,False,False,False,True,False,False,0
3653972488,126.747276,2,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3654053556,5.071076,0,0,0,25.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3654182881,5.89013,0,0,0,3406.0,Germany,1,0,False,True,False,True,False,False,False,False,False,0
3654779542,186.36,0,0,0,66113.0,Mexico,2,0,False,False,False,False,False,False,True,False,False,2
3655416009,5.914484,0,0,0,12.0,Argentina,2,0,True,False,False,False,True,False,False,False,False,0
3655635892,14.416046,0,0,0,14412.0,Ukraine,1,0,False,False,False,False,False,False,False,False,True,0
3655834629,16.501901,0,0,0,16560.0,United States,8,0,True,False,False,False,False,False,True,False,False,0
3655928097,5.249043,0,0,0,5243.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
3656018432,162.789239,0,0,0,66113.0,United States,2,0,False,False,False,False,False,False,True,False,False,2
3656283782,186.36,0,0,0,30281.0,Canada,1,0,True,False,False,False,False,False,True,False,False,2
3656315053,3.529198,0,0,0,1421.0,United States,4,0,False,False,False,False,False,False,True,False,False,0
3657615084,6.100491,0,0,0,6065.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3657914577,3.605951,0,0,0,3604.0,Australia,1,0,False,False,False,False,False,False,False,True,False,0
3658295097,186.36,0,0,0,66113.0,Portugal,1,0,False,False,False,True,False,False,False,False,False,2
3658885492,8.955249,0,0,0,3631.0,Ukraine,2,0,True,False,False,False,False,False,False,False,True,0
3659391885,62.94082,0,0,0,6759.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3659460308,0.994922,0,0,0,34.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3660084119,5.047186,0,0,0,141.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3660122989,4.936981,0,0,0,164.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,0
3660231069,53.636164,0,0,0,53528.0,Canada,1,0,True,False,False,False,False,False,True,False,False,2
3660255756,8.779191,0,0,0,8741.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3661723809,186.36,0,0,0,3408.0,India,1,0,False,False,True,False,False,False,False,False,False,2
3661847592,186.36,2,2,0,66113.0,Taiwan,1,0,True,False,True,False,False,False,False,False,False,2
3662273715,32.565756,0,0,0,22685.0,Sweden,1,0,True,False,False,True,False,False,False,False,False,0
3662309422,186.36,0,0,0,29218.0,United States,3,0,True,False,False,False,False,False,True,False,False,2
3662754193,40.081781,0,0,0,66113.0,Poland,2,0,True,False,False,True,False,False,False,False,False,2
3663718285,5.588853,0,0,0,0.0,Singapore,3,0,True,False,True,False,False,False,False,False,False,0
3663867601,4.115431,0,0,0,4062.0,Brazil,1,0,False,False,False,False,True,False,False,False,False,0
3664122651,20.938536,0,0,0,21025.0,India,1,0,True,False,True,False,False,False,False,False,False,0
3664241986,130.932688,1,1,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3664565365,5.159987,0,0,0,448.0,Ecuador,1,0,False,False,False,False,False,False,False,False,True,0
3664624543,13.611376,0,0,0,13602.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3665249876,5.553725,0,0,0,0.0,India,1,0,True,False,True,False,False,False,False,False,False,0
3665869780,21.549906,0,0,0,21493.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3666300891,27.802017,0,0,0,6048.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3666851760,15.637532,0,0,0,15508.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3668800239,66.451775,1,0,0,34568.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3669156295,0.0,0,0,0,0.0,Singapore,1,0,False,False,True,False,False,False,False,False,False,0
3669459082,186.36,0,0,0,14037.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3669689529,5.892883,1,0,0,0.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3671643612,13.623914,0,0,0,13627.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3671824123,186.36,1,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3671921242,6.966167,0,0,0,23.0,Sweden,1,0,False,False,False,True,False,False,False,False,False,0
3673924271,20.616752,0,0,0,20584.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3675044753,7.781004,1,0,0,7673.0,Germany,1,0,False,False,False,True,False,False,False,False,False,0
3675660003,186.36,0,0,0,4121.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3676077669,4.086262,0,0,0,4220.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3676191605,76.984329,0,0,0,65230.0,United States,2,0,True,False,False,False,False,False,True,False,False,2
3676338992,2.784444,0,0,0,2817.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3676843783,186.36,2,0,0,66113.0,Brazil,1,0,True,False,False,False,True,False,False,False,False,2
3676960767,5.018511,0,0,0,178.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
3677183117,7.928045,0,0,0,7898.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3677372218,150.750772,0,0,0,15923.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
3678158893,41.569243,0,0,0,40955.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3678292335,114.439776,0,0,0,10503.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
3678687611,0.0,1,0,0,0.0,United States,3,0,False,False,False,False,False,False,True,False,False,0
3678978550,4.927696,0,0,0,2.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3679214881,0.140267,0,0,0,43.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3679364491,4.86526,0,0,0,1.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3679669595,18.116793,0,0,0,18098.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3680086451,186.36,0,0,0,28556.0,United States,2,0,False,False,False,False,False,False,True,False,False,2
3680108784,132.976562,0,0,0,44589.0,France,2,0,True,False,False,True,False,False,False,False,False,2
3680177693,186.36,2,1,0,66113.0,France,1,0,True,False,False,True,False,False,False,False,False,2
3680362437,162.341062,3,0,0,66113.0,Turkey,1,0,False,False,False,False,False,True,False,False,False,2
3680887618,4.519038,0,0,0,4464.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3681394132,32.882142,1,0,0,32915.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3681418871,0.0,0,0,0,5334.0,Singapore,1,0,True,False,True,False,False,False,False,False,False,0
3681544820,6.402535,0,0,0,6577.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3682192410,44.807496,0,0,0,39718.0,Brazil,1,0,False,False,False,False,True,False,False,False,False,0
3682296399,0.0,0,0,0,0.0,Germany,1,0,False,False,False,True,False,False,False,False,False,0
3682617364,0.0,0,0,0,0.0,Canada,2,0,True,False,False,False,False,False,True,False,False,0
3682956922,5.819026,0,0,0,0.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
3683036070,13.633954,0,0,0,13617.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3683711854,43.101152,0,0,0,42140.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3684040374,14.081364,0,0,0,13987.0,Poland,1,0,True,False,False,True,False,False,False,False,False,0
3684087009,186.36,0,0,0,1668.0,United States,3,0,False,False,False,False,False,False,True,False,False,2
3684571594,0.0,0,0,0,0.0,Canada,3,0,True,False,False,False,False,False,True,False,False,0
3684848723,12.658881,0,0,0,11129.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3685104801,0.0,0,0,0,0.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3685596085,12.008908,0,0,0,11970.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
3686976654,1.637599,0,0,0,1630.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3687200314,186.36,0,0,0,5364.0,United States,1,0,False,True,False,False,False,False,True,False,False,2
3688448909,167.360729,2,0,0,66113.0,Egypt,4,0,False,False,False,False,False,False,False,False,False,2
3688979567,5.479004,0,0,0,91.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
3689022942,186.36,3,4,1,66113.0,United States,2,1,False,False,False,False,False,False,True,False,False,2
3689239780,5.035338,0,0,0,31.0,China,1,0,False,False,True,False,False,False,False,False,False,0
3689494199,5.605474,0,0,0,0.0,Spain,1,0,False,False,False,True,False,False,False,False,False,0
3689767850,17.196411,0,0,0,9814.0,Egypt,4,0,False,False,False,False,False,False,False,False,False,0
3689848954,49.910052,1,0,0,37124.0,Hong Kong,1,0,False,False,True,False,False,False,False,False,False,0
3690169802,5.274856,0,0,0,0.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3690229488,186.36,0,0,0,66113.0,Albania,1,0,True,False,False,False,False,False,False,False,True,2
3690283579,10.483372,0,0,0,4106.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3690516377,0.0,0,0,0,0.0,France,2,0,False,False,False,True,False,False,False,False,False,0
3690681776,8.733304,0,0,0,7284.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3691288112,3.677197,1,0,0,3662.0,China,1,0,False,False,True,False,False,False,False,False,False,0
3691345864,18.146785,0,0,0,10996.0,South Korea,1,0,True,False,True,False,False,False,False,False,False,0
3691370243,186.36,7,0,0,66113.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,2
3691763347,111.340877,0,0,0,66113.0,Poland,1,0,False,False,False,True,False,False,False,False,False,2
3691969589,186.36,29,6,3,66113.0,Canada,1,1,False,False,False,False,False,False,True,False,False,1
3692029980,82.266495,0,0,0,24440.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3692092377,14.457491,0,0,0,14441.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3692869527,4.909464,0,0,0,2.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3693351800,150.719645,3,0,0,66113.0,India,2,0,True,False,True,False,False,False,False,False,False,2
3693591738,13.899843,0,0,0,13861.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3694115969,9.473046,0,0,0,9466.0,Colombia,1,0,False,False,False,False,True,False,False,False,False,0
3695498112,56.080439,0,0,0,9436.0,Japan,1,0,False,False,True,False,False,False,False,False,False,0
3695642809,0.0,0,0,0,0.0,India,2,0,False,False,True,False,False,False,False,False,False,0
3695755609,21.416834,0,0,0,7545.0,Israel,1,0,False,False,False,False,False,True,False,False,False,0
3696008035,186.36,0,0,0,66113.0,Malaysia,2,0,True,False,True,False,False,False,False,False,False,2
3696516027,78.966473,0,0,0,10684.0,Poland,1,0,True,False,False,True,False,False,False,False,False,0
3696652021,25.715496,1,0,0,25673.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3697183983,7.172588,0,0,0,7177.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,0
3697272756,44.926572,0,0,0,25781.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3697399454,36.340168,0,0,0,9748.0,Switzerland,1,0,True,False,False,True,False,False,False,False,False,0
3697454573,3.601181,0,0,0,3597.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3698650223,1.870898,0,0,0,2040.0,Poland,1,0,True,False,False,True,False,False,False,False,False,0
3698908101,186.36,9,1,0,66113.0,United States,8,0,False,False,False,False,False,False,True,False,False,2
3698967463,3.637221,0,0,0,3639.0,Germany,1,0,True,False,False,True,False,False,False,False,False,0
3700100993,5.288486,0,0,0,56.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3700192624,0.27821,0,0,0,28.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3700642532,186.36,0,0,0,18899.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
3700703578,11.398468,0,0,0,11366.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3700860406,3.499735,1,0,0,3465.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3701779654,105.473256,0,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3702486771,17.476143,0,0,0,12384.0,China,1,0,False,False,True,False,False,False,False,False,False,0
3702535710,5.037743,0,0,0,103.0,Japan,1,0,False,False,True,False,False,False,False,False,False,0
3702779734,13.984814,0,0,0,7757.0,Kenya,1,0,False,False,False,False,False,False,False,False,False,0
3702798839,16.692006,0,0,0,11421.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3702853987,3.452789,1,0,0,0.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
3702926601,38.099962,0,0,0,17503.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3703303814,5.021854,0,0,0,0.0,Brazil,6,0,True,False,False,False,True,False,False,False,False,0
3703382005,186.36,0,0,0,66113.0,Australia,1,0,True,False,False,False,False,False,False,True,False,2
3703697944,5.022419,0,0,0,0.0,Uruguay,1,0,False,False,False,False,False,False,False,False,True,0
3703794538,5.016006,0,0,0,2.0,(not set),1,0,True,False,False,False,False,False,False,False,True,0
3703875531,0.0,0,0,0,0.0,United States,4,0,True,False,False,False,False,False,True,False,False,0
3704594243,9.314854,0,0,0,9209.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3704679256,186.36,0,0,0,6467.0,United States,6,0,True,False,False,False,False,False,True,False,False,2
3705801479,18.611029,0,0,0,10869.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
3706548302,186.36,2,0,0,66113.0,Argentina,1,0,True,False,False,False,True,False,False,False,False,2
3706901113,5.304973,0,0,0,0.0,Spain,1,0,False,False,False,True,False,False,False,False,False,0
3706929142,186.36,36,2,0,66113.0,Turkey,10,0,True,False,False,False,False,True,False,False,False,1
3706984688,186.36,1,0,0,5011.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3707199288,5.31123,0,0,0,4558.0,Colombia,2,0,True,False,False,False,True,False,False,False,False,0
3708357774,4.699765,0,0,0,18.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
3709697495,186.36,0,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3709982792,8.217483,0,0,0,4727.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3710455779,1.418512,0,0,0,1760.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3710456784,186.36,4,0,0,66113.0,United States,5,0,False,False,False,False,False,False,True,False,False,2
3710649439,5.017273,0,0,0,5.0,Philippines,1,0,True,False,True,False,False,False,False,False,False,0
3711071317,8.175282,0,0,0,8070.0,Germany,1,0,False,False,False,True,False,False,False,False,False,0
3711089996,12.690717,0,0,0,6141.0,India,1,0,False,False,True,False,False,False,False,False,False,0
3711834645,107.435971,4,0,0,66113.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
3711892361,2.990682,0,0,0,2965.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3711915682,117.029327,0,0,0,54806.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
3712685190,35.70196,0,0,0,25677.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3712829099,0.0,0,0,0,0.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,0
3712896208,186.36,0,0,0,31128.0,Switzerland,1,0,False,False,False,True,False,False,False,False,False,2
3713018868,5.036567,0,0,0,18.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
3713149686,186.36,0,0,0,7351.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3713280278,186.36,0,0,0,88.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
3713711566,8.581418,0,0,0,7928.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3713872453,129.108907,3,0,0,66113.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
3714386083,186.36,1,0,0,66113.0,(not set),1,0,False,False,False,False,False,False,False,False,True,2
3714814962,4.33918,1,0,0,83.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
3716037191,186.36,48,18,4,66113.0,United States,2,1,True,False,False,False,False,False,True,False,False,1
3716125106,22.105206,0,0,0,0.0,Switzerland,1,0,False,False,False,True,False,False,False,False,False,0
3716163489,186.36,0,0,0,20562.0,Netherlands,1,0,False,False,False,True,False,False,False,False,False,2
3716509436,4.493145,0,0,0,4024.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
3716766397,1.444097,0,0,0,0.0,Austria,2,0,False,False,False,True,False,False,False,False,False,0
3717476736,4.009009,0,0,0,38.0,India,1,0,True,False,True,False,False,False,False,False,False,0
3717805808,9.055729,0,0,0,9044.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
